Number of nodes: 11
Number of edges: 715
Number of CESs: 415
Number of events: 3445
Number of uncovered edges: 0
Coverage: 100.0
Number of coverage	Edge
1	enter email body, enter email subject, enter email body, enter email subject, enter receiver's email address, enter email subject
2	enter email body, enter email subject, enter email body, enter email subject, enter receiver's email address, send email
1	enter email body, enter email subject, enter email body, enter email subject, enter receiver's email address, enter receiver's email address
1	enter email body, enter email subject, enter email body, enter email subject, enter receiver's email address, get receiver's public key
1	enter email body, enter email subject, enter email body, enter email subject, enter email subject, enter email body
1	enter email body, enter email subject, enter email body, enter email subject, enter email subject, enter receiver's email address
1	enter email body, enter email subject, enter email body, enter email subject, enter email subject, enter email subject
1	enter email body, enter email subject, enter receiver's email address, enter email subject, enter email body, enter receiver's email address
1	enter email body, enter email subject, enter receiver's email address, enter email subject, enter email body, enter email body
2	enter email body, enter email subject, enter receiver's email address, enter email subject, enter email body, enter email subject
1	enter email body, enter email subject, enter receiver's email address, enter email subject, enter receiver's email address, enter email subject
5	enter email body, enter email subject, enter receiver's email address, enter email subject, enter receiver's email address, send email
1	enter email body, enter email subject, enter receiver's email address, enter email subject, enter receiver's email address, enter receiver's email address
1	enter email body, enter email subject, enter receiver's email address, enter email subject, enter receiver's email address, get receiver's public key
1	enter email body, enter email subject, enter receiver's email address, enter email subject, enter email subject, enter email body
2	enter email body, enter email subject, enter receiver's email address, enter email subject, enter email subject, enter receiver's email address
1	enter email body, enter email subject, enter receiver's email address, enter email subject, enter email subject, enter email subject
1	enter email body, enter email subject, enter receiver's email address, enter receiver's email address, enter email subject, enter email body
2	enter email body, enter email subject, enter receiver's email address, enter receiver's email address, enter email subject, enter receiver's email address
1	enter email body, enter email subject, enter receiver's email address, enter receiver's email address, enter email subject, enter email subject
1	enter email body, enter email subject, enter receiver's email address, enter receiver's email address, enter receiver's email address, enter email subject
1	enter email body, enter email subject, enter receiver's email address, enter receiver's email address, enter receiver's email address, send email
1	enter email body, enter email subject, enter receiver's email address, enter receiver's email address, enter receiver's email address, enter receiver's email address
1	enter email body, enter email subject, enter receiver's email address, enter receiver's email address, enter receiver's email address, get receiver's public key
1	enter email body, enter email subject, enter receiver's email address, enter receiver's email address, get receiver's public key, encrypt mail with receiver's public key
3	enter email body, enter email subject, enter receiver's email address, get receiver's public key, encrypt mail with receiver's public key, send email
1	enter email body, enter email subject, enter email subject, enter email body, enter receiver's email address, enter email subject
2	enter email body, enter email subject, enter email subject, enter email body, enter receiver's email address, send email
1	enter email body, enter email subject, enter email subject, enter email body, enter receiver's email address, enter receiver's email address
1	enter email body, enter email subject, enter email subject, enter email body, enter receiver's email address, get receiver's public key
1	enter email body, enter email subject, enter email subject, enter email body, enter email body, enter receiver's email address
1	enter email body, enter email subject, enter email subject, enter email body, enter email body, enter email body
1	enter email body, enter email subject, enter email subject, enter email body, enter email body, enter email subject
1	enter email body, enter email subject, enter email subject, enter email body, enter email subject, enter email body
1	enter email body, enter email subject, enter email subject, enter email body, enter email subject, enter receiver's email address
1	enter email body, enter email subject, enter email subject, enter email body, enter email subject, enter email subject
1	enter email body, enter email subject, enter email subject, enter receiver's email address, enter email subject, enter email body
2	enter email body, enter email subject, enter email subject, enter receiver's email address, enter email subject, enter receiver's email address
1	enter email body, enter email subject, enter email subject, enter receiver's email address, enter email subject, enter email subject
1	enter email body, enter email subject, enter email subject, enter receiver's email address, enter receiver's email address, enter email subject
1	enter email body, enter email subject, enter email subject, enter receiver's email address, enter receiver's email address, send email
1	enter email body, enter email subject, enter email subject, enter receiver's email address, enter receiver's email address, enter receiver's email address
1	enter email body, enter email subject, enter email subject, enter receiver's email address, enter receiver's email address, get receiver's public key
1	enter email body, enter email subject, enter email subject, enter receiver's email address, get receiver's public key, encrypt mail with receiver's public key
1	enter email body, enter email subject, enter email subject, enter email subject, enter email body, enter receiver's email address
1	enter email body, enter email subject, enter email subject, enter email subject, enter email body, enter email body
1	enter email body, enter email subject, enter email subject, enter email subject, enter email body, enter email subject
1	enter email body, enter email subject, enter email subject, enter email subject, enter receiver's email address, enter email subject
2	enter email body, enter email subject, enter email subject, enter email subject, enter receiver's email address, send email
1	enter email body, enter email subject, enter email subject, enter email subject, enter receiver's email address, enter receiver's email address
1	enter email body, enter email subject, enter email subject, enter email subject, enter receiver's email address, get receiver's public key
1	enter email body, enter email subject, enter email subject, enter email subject, enter email subject, enter email body
1	enter email body, enter email subject, enter email subject, enter email subject, enter email subject, enter receiver's email address
19	enter email body, enter email subject, enter email subject, enter email subject, enter email subject, enter email subject
1	enter email autoresponse date interval, enter autoresponse email body, enter email autoresponse date interval, enter autoresponse email body, enter email autoresponse date interval, enter autoresponse email body
2	enter autoresponse email body, enter email autoresponse date interval, enter autoresponse email body, enter email autoresponse date interval, enter autoresponse email body, enter email autoresponse date interval
0	Number of uncovered edges 
